ids,response
354276,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""354276"", ""gen"": ""Penelope"", ""sp"": ""perspicax"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Cauca Guan"", ""rec"": ""Ross Gallardy"", ""cnt"": ""Colombia"", ""loc"": ""Otun Quimbaya"", ""lat"": ""4.7221"", ""lng"": ""-75.5773"", ""alt"": ""2000"", ""type"": ""call"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/354276"", ""file"": ""https://xeno-canto.org/354276/download"", ""file-name"": ""XC354276-CaucaGuan_Colombia_011217_call2.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC354276-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC354276-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC354276-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC354276-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/FNIOJOZADD/wave/XC354276-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/FNIOJOZADD/wave/XC354276-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/FNIOJOZADD/wave/XC354276-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""A"", ""length"": ""1:10"", ""time"": ""10:00"", ""date"": ""2017-01-12"", ""uploaded"": ""2017-02-04"", ""also"": [], ""rmk"": """", ""bird-seen"": ""yes"", ""animal-seen"": ""yes"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""48000""}]}"
70331,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""70331"", ""gen"": ""Penelope"", ""sp"": ""jacquacu"", ""ssp"": ""jacquacu"", ""group"": ""birds"", ""en"": ""Spix's Guan"", ""rec"": ""Andrew Spencer"", ""cnt"": ""Ecuador"", ""loc"": ""Yasun\u00ed Research Station, Parque Nacional Yasun\u00ed, Orellana"", ""lat"": ""-0.6742"", ""lng"": ""-76.3978"", ""alt"": ""250"", ""type"": ""call"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/70331"", ""file"": ""https://xeno-canto.org/70331/download"", ""file-name"": ""Spixs Guan2011-1-10-1.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC70331-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC70331-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC70331-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC70331-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/wave/XC70331-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/wave/XC70331-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/wave/XC70331-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-nd/2.5/"", ""q"": ""A"", ""length"": ""0:38"", ""time"": ""14:00"", ""date"": ""2011-01-10"", ""uploaded"": ""2011-01-21"", ""also"": [], ""rmk"": """", ""bird-seen"": ""unknown"", ""animal-seen"": ""unknown"", ""playback-used"": ""unknown"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""48000""}]}"
307362,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""307362"", ""gen"": ""Crypturellus"", ""sp"": ""erythropus"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Red-legged Tinamou"", ""rec"": ""GABRIEL LEITE"", ""cnt"": ""Brazil"", ""loc"": ""Porto Grande, Porto Grande, Amap\u00e1"", ""lat"": ""0.7295"", ""lng"": ""-51.4304"", ""alt"": ""90"", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/307362"", ""file"": ""https://xeno-canto.org/307362/download"", ""file-name"": ""XC307362-Crypturellus erythropus_Porto Grande_1150.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC307362-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC307362-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC307362-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC307362-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC307362-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC307362-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC307362-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""B"", ""length"": ""0:25"", ""time"": ""07:30"", ""date"": ""2016-03-16"", ""uploaded"": ""2016-03-16"", ""also"": [], ""rmk"": """", ""bird-seen"": ""no"", ""animal-seen"": ""no"", ""playback-used"": ""yes"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""48000""}]}"
505576,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""505576"", ""gen"": ""Penelope"", ""sp"": ""montagnii"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Andean Guan"", ""rec"": ""Dennis Castillo-Figueroa"", ""cnt"": ""Colombia"", ""loc"": ""Tabio, Cundinamarca"", ""lat"": ""4.9226"", ""lng"": ""-74.1063"", ""alt"": ""2821.18"", ""type"": ""alarm call, call"", ""sex"": ""female"", ""stage"": ""adult"", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/505576"", ""file"": ""https://xeno-canto.org/505576/download"", ""file-name"": ""XC505576-Canto pava Andina 15-10-2019-Xenocanto.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/SEQMOMQVUA/ffts/XC505576-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/SEQMOMQVUA/ffts/XC505576-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/SEQMOMQVUA/ffts/XC505576-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/SEQMOMQVUA/ffts/XC505576-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/SEQMOMQVUA/wave/XC505576-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/SEQMOMQVUA/wave/XC505576-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/SEQMOMQVUA/wave/XC505576-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""A"", ""length"": ""1:21"", ""time"": ""09:00"", ""date"": ""2019-10-15"", ""uploaded"": ""2019-11-04"", ""also"": [""Dubusia taeniata""], ""rmk"": ""A female in a nest incubating her eggs was observed in the Colombian highland Andean forest. The female was alarmed and made noisy vocalizations while was moving between nearby branches of Cavendishia bracteata and Miconia squamulosa shrubs in the undergrowth forest. The site presented slopes with a high degree of inclination (> 30)."", ""bird-seen"": ""yes"", ""animal-seen"": ""yes"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
675445,"{""numRecordings"": ""0"", ""numSpecies"": ""0"", ""page"": 1, ""numPages"": 1, ""recordings"": []}"
299427,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""299427"", ""gen"": ""Penelope"", ""sp"": ""perspicax"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Cauca Guan"", ""rec"": ""James Bradley"", ""cnt"": ""Colombia"", ""loc"": ""SFF Otun-Quimbaya, Risaralda"", ""lat"": ""4.727"", ""lng"": ""-75.577"", ""alt"": ""1880"", ""type"": ""call"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/299427"", ""file"": ""https://xeno-canto.org/299427/download"", ""file-name"": ""XC299427-Cauca Guan_Otun_Quimbaya_11Feb2014_1530.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/ffts/XC299427-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/ffts/XC299427-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/ffts/XC299427-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/ffts/XC299427-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/wave/XC299427-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/wave/XC299427-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/wave/XC299427-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""B"", ""length"": ""0:21"", ""time"": ""15:30"", ""date"": ""2014-02-11"", ""uploaded"": ""2016-01-17"", ""also"": [], ""rmk"": """", ""bird-seen"": ""yes"", ""animal-seen"": ""yes"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
505794,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""505794"", ""gen"": ""Ortalis"", ""sp"": ""garrula"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Chestnut-winged Chachalaca"", ""rec"": ""Samuel Aristizabal"", ""cnt"": ""Colombia"", ""loc"": ""Necocl\u00ed, Antioquia"", ""lat"": ""8.5917"", ""lng"": ""-76.8886"", ""alt"": ""5"", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/505794"", ""file"": ""https://xeno-canto.org/505794/download"", ""file-name"": ""XC505794-Ortalis garula.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/RPNIXXKFQX/ffts/XC505794-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/RPNIXXKFQX/ffts/XC505794-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/RPNIXXKFQX/ffts/XC505794-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/RPNIXXKFQX/ffts/XC505794-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/RPNIXXKFQX/wave/XC505794-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/RPNIXXKFQX/wave/XC505794-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/RPNIXXKFQX/wave/XC505794-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""A"", ""length"": ""0:24"", ""time"": ""08:30"", ""date"": ""2019-11-03"", ""uploaded"": ""2019-11-06"", ""also"": [], ""rmk"": """", ""bird-seen"": ""yes"", ""animal-seen"": ""yes"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""48000""}]}"
63004,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""63004"", ""gen"": ""Megapodius"", ""sp"": ""pritchardii"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Tongan Megapode"", ""rec"": ""Huw Lloyd"", ""cnt"": ""Tonga"", ""loc"": ""Hikutemotu, Niuafo'ou Island"", ""lat"": ""-15.60915"", ""lng"": ""-175.643234"", ""alt"": ""40"", ""type"": ""duet, song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/63004"", ""file"": ""https://xeno-canto.org/63004/download"", ""file-name"": ""LLOYDMegapodiuspritchardii12.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/GVQLIFGMIY/ffts/XC63004-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/GVQLIFGMIY/ffts/XC63004-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/GVQLIFGMIY/ffts/XC63004-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/GVQLIFGMIY/ffts/XC63004-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/GVQLIFGMIY/wave/XC63004-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/GVQLIFGMIY/wave/XC63004-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/GVQLIFGMIY/wave/XC63004-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-nd/2.5/"", ""q"": ""A"", ""length"": ""0:10"", ""time"": ""11.25"", ""date"": ""2010-09-28"", ""uploaded"": ""2010-10-10"", ""also"": [], ""rmk"": ""Response to playback - male and female duetting"", ""bird-seen"": ""unknown"", ""animal-seen"": ""unknown"", ""playback-used"": ""unknown"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
11785,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""11785"", ""gen"": ""Penelope"", ""sp"": ""marail"", ""ssp"": ""marail"", ""group"": ""birds"", ""en"": ""Marail Guan"", ""rec"": ""Olivier Claessens"", ""cnt"": ""French Guiana"", ""loc"": ""piton de l'Armontabo"", ""lat"": ""3.7348"", ""lng"": ""-52.3206"", ""alt"": ""150"", ""type"": ""drumming, wing-drumming"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/11785"", ""file"": ""https://xeno-canto.org/11785/download"", ""file-name"": ""PENEMARA_vol_2006-2_31-01.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/KRQYNRSSDF/ffts/XC11785-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/KRQYNRSSDF/ffts/XC11785-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/KRQYNRSSDF/ffts/XC11785-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/KRQYNRSSDF/ffts/XC11785-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/KRQYNRSSDF/wave/XC11785-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/KRQYNRSSDF/wave/XC11785-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/KRQYNRSSDF/wave/XC11785-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-nd/2.5/"", ""q"": ""B"", ""length"": ""0:04"", ""time"": ""5:45"", ""date"": ""2006-11-17"", ""uploaded"": ""2008-11-20"", ""also"": [], ""rmk"": ""territorial wing-drumming performed ca.15' before dawn"", ""bird-seen"": ""unknown"", ""animal-seen"": ""unknown"", ""playback-used"": ""unknown"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
181375,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""181375"", ""gen"": ""Ortalis"", ""sp"": ""squamata"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Scaled Chachalaca"", ""rec"": ""Jo\u00e3o Gava"", ""cnt"": ""Brazil"", ""loc"": ""Nova Veneza, Santa Catarina, Brazil"", ""lat"": ""-28.638"", ""lng"": ""-49.498"", ""alt"": ""60"", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/181375"", ""file"": ""https://xeno-canto.org/181375/download"", ""file-name"": ""XC181375-Ortalis squamata_ NOVA VENEZA.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/CEKMJEZKSJ/ffts/XC181375-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/CEKMJEZKSJ/ffts/XC181375-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/CEKMJEZKSJ/ffts/XC181375-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/CEKMJEZKSJ/ffts/XC181375-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/CEKMJEZKSJ/wave/XC181375-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/CEKMJEZKSJ/wave/XC181375-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/CEKMJEZKSJ/wave/XC181375-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""B"", ""length"": ""0:27"", ""time"": ""17:00"", ""date"": ""2014-01-13"", ""uploaded"": ""2014-06-08"", ""also"": [], ""rmk"": """", ""bird-seen"": ""yes"", ""animal-seen"": ""yes"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
278087,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""278087"", ""gen"": ""Ortalis"", ""sp"": ""leucogastra"", ""ssp"": """", ""group"": ""birds"", ""en"": ""White-bellied Chachalaca"", ""rec"": ""Mario Trejo"", ""cnt"": ""El Salvador"", ""loc"": ""Zacatecoluca, La Paz"", ""lat"": ""13.601"", ""lng"": ""-88.8647"", ""alt"": ""1100"", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/278087"", ""file"": ""https://xeno-canto.org/278087/download"", ""file-name"": ""XC278087-Ortalis leucogastra.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/MSXVGDVGIP/ffts/XC278087-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/MSXVGDVGIP/ffts/XC278087-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/MSXVGDVGIP/ffts/XC278087-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/MSXVGDVGIP/ffts/XC278087-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/MSXVGDVGIP/wave/XC278087-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/MSXVGDVGIP/wave/XC278087-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/MSXVGDVGIP/wave/XC278087-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""B"", ""length"": ""0:28"", ""time"": ""08:00"", ""date"": ""2015-09-06"", ""uploaded"": ""2015-09-07"", ""also"": [], ""rmk"": """", ""bird-seen"": ""no"", ""animal-seen"": ""no"", ""playback-used"": ""unknown"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
557622,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""557622"", ""gen"": ""Tinamus"", ""sp"": ""tao"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Grey Tinamou"", ""rec"": ""Dante Buzzetti"", ""cnt"": ""Brazil"", ""loc"": ""Parque Estadual Chandless, Santa Rosa do Purus, Acre"", ""lat"": ""-9.4571"", ""lng"": ""-70.4332"", ""alt"": ""265"", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/557622"", ""file"": ""https://xeno-canto.org/557622/download"", ""file-name"": ""XC557622-Tinamus tao DCB 625-18a.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC557622-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC557622-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC557622-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC557622-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC557622-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC557622-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC557622-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""B"", ""length"": ""0:48"", ""time"": ""18:53"", ""date"": ""2008-08-04"", ""uploaded"": ""2020-05-12"", ""also"": [], ""rmk"": ""DCB 625-18a, two or three individuals singing."", ""bird-seen"": ""no"", ""animal-seen"": ""no"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
736410,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""736410"", ""gen"": ""Ortalis"", ""sp"": ""vetula"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Plain Chachalaca"", ""rec"": ""Timothy Marquardt"", ""cnt"": ""United States"", ""loc"": ""San Juan, Hidalgo County, Texas"", ""lat"": ""26.0776"", ""lng"": ""-98.1377"", ""alt"": ""30"", ""type"": ""song"", ""sex"": ""uncertain"", ""stage"": ""adult"", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/736410"", ""file"": ""https://xeno-canto.org/736410/download"", ""file-name"": ""XC736410-PlCh.2022.07.07.TX.Hidalgo.SantaAnaNWR.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/UKNISVRBBF/ffts/XC736410-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/UKNISVRBBF/ffts/XC736410-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/UKNISVRBBF/ffts/XC736410-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/UKNISVRBBF/ffts/XC736410-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/UKNISVRBBF/wave/XC736410-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/UKNISVRBBF/wave/XC736410-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/UKNISVRBBF/wave/XC736410-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""A"", ""length"": ""1:28"", ""time"": ""18:11"", ""date"": ""2022-07-07"", ""uploaded"": ""2022-07-08"", ""also"": [""Leptotila verreauxi"", ""Thryothorus ludovicianus""], ""rmk"": """", ""bird-seen"": ""yes"", ""animal-seen"": ""yes"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""48000""}]}"
688708,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""688708"", ""gen"": ""Megapodius"", ""sp"": ""reinwardt"", ""ssp"": ""tumulus"", ""group"": ""birds"", ""en"": ""Orange-footed Scrubfowl"", ""rec"": ""James Lambert"", ""cnt"": ""Australia"", ""loc"": ""Moth Block (Casuarina Coastal Reserve Land Care Group) (near  Tiwi), Darwin Municipality, Northern Territory"", ""lat"": ""-12.357"", ""lng"": ""130.8779"", ""alt"": ""10"", ""type"": ""duet"", ""sex"": ""female, male"", ""stage"": ""adult"", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/688708"", ""file"": ""https://xeno-canto.org/688708/download"", ""file-name"": ""XC688708-orange-footed scrubfowl 07_45_56.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/OHGEFOWNMD/ffts/XC688708-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/OHGEFOWNMD/ffts/XC688708-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/OHGEFOWNMD/ffts/XC688708-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/OHGEFOWNMD/ffts/XC688708-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/OHGEFOWNMD/wave/XC688708-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/OHGEFOWNMD/wave/XC688708-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/OHGEFOWNMD/wave/XC688708-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-nd/4.0/"", ""q"": ""A"", ""length"": ""0:32"", ""time"": ""07:45"", ""date"": ""2021-11-20"", ""uploaded"": ""2021-11-23"", ""also"": [""Oriolus flavocinctus"", ""Calyptorhynchus banksii""], ""rmk"": ""territorial duet in distance; in monsoon forest; (unsure of three notes at 0:17, perhaps Brown Honeyeater)"", ""bird-seen"": ""no"", ""animal-seen"": ""no"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""48000""}]}"
